Donation ID,Giving Entity ID,Fundraiser,Amount Donated,Date,Type of Gift,Donor Name,Type of Donor,Earmarked Fund,Center,"""Thank You"" sent?",Matching Info,Notes,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20151023-0001,,Cafe Wednesdays,$51.75 ,10/23/2015,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20151210-0001,,Cafe Wednesdays,$122.00 ,12/10/2015,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160201-0001,,Cafe Wednesdays,$43.00 ,2/1/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160506-0001,,Cafe Wednesdays,$126.00 ,5/6/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160706-0001,,Cafe Wednesdays,$60.00 ,7/6/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160817-0001,,Cafe Wednesdays,$145.00 ,8/17/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160914-0001,,Cafe Wednesdays,$76.00 ,9/14/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20161014-0001,,Cafe Wednesdays,$66.00 ,10/14/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20161118-0001,,Cafe Wednesdays,$102.00 ,11/18/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20161208-0001,,Cafe Wednesdays,$75.00 ,12/8/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170215-0001,,Cafe Wednesdays,$86.00 ,2/15/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170309-0001,,Cafe Wednesdays,$105.00 ,3/9/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170429-0001,,Cafe Wednesdays,$60.00 ,4/29/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170606-0001,,Cafe Wednesdays,$72.00 ,6/6/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170614-0001,,Cafe Wednesdays,$105.00 ,6/14/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170721-0001,,Cafe Wednesdays,$103.00 ,7/21/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170817-0001,,Cafe Wednesdays,$85.00 ,8/17/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20171003-0001,,Cafe Wednesdays,$51.00 ,10/3/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20171013-0001,,Cafe Wednesdays,$38.00 ,10/13/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20171128-0001,,Cafe Wednesdays,$86.00 ,11/28/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20171228-0001,,Cafe Wednesdays,$95.00 ,12/28/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180112-0001,,Cafe Wednesdays,$65.00 ,1/12/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180215-0001,,Cafe Wednesdays,$136.00 ,2/15/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180321-0001,,Cafe Wednesdays,$155.00 ,3/21/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180416-0001,,Cafe Wednesdays,$10.00 ,4/16/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180425-0001,,Cafe Wednesdays,$47.00 ,4/25/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180611-0001,,Cafe Wednesdays,$110.00 ,6/11/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180717-0001,,Cafe Wednesdays,$64.00 ,7/17/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180917-0001,,Cafe Wednesdays,$32.00 ,9/17/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180929-0001,,Cafe Wednesdays,$100.00 ,9/29/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20181016-0001,,Cafe Wednesdays,$36.00 ,10/16/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20181114-0001,,Cafe Wednesdays,$101.00 ,11/14/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20181221-0001,,Cafe Wednesdays,$109.00 ,12/21/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190117-0001,,Cafe Wednesdays,$107.00 ,1/17/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190221-0002,,Cafe Wednesdays,$132.00 ,2/21/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190321-0001,,Cafe Wednesdays,$186.00 ,3/21/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190426-0001,,Cafe Wednesdays,$90.00 ,4/26/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190511-0001,,Cafe Wednesdays,$68.00 ,5/11/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190713-0001,,Cafe Wednesdays,$115.00 ,7/13/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190927-0001,,Cafe Wednesdays,$200.00 ,9/27/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20110812-0001,,Camp Night Raffle,$135.00 ,8/12/2011,Misc Item Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20110816-0001,,Camp Night Raffle,$20.00 ,8/16/2011,Misc Item Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20110822-0001,,Camp Night Raffle,$315.00 ,8/22/2011,Misc Item Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20131105-0001,,Dia de los Muertos Fundraiser,$752.00 ,11/5/2013,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20131106-0001,,Dia de los Muertos Fundraiser,$20.00 ,11/6/2013,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20120118-0001,,Extra,$15.00 ,1/18/2012,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090209-0001,,Friendship Party,$21.00 ,2/9/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20120717-0002,,Furniture Sale,$25.00 ,7/17/2012,Misc Item Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160624-0001,,Furniture Sale,$60.00 ,6/24/2016,Misc Item Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20151223-0001,,Gift Cards for Teachers,$295.00 ,12/23/2015,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20171124-0001,,Go-Fund-Me 2017,$562.81 ,11/24/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20171229-0001,,Go-Fund-Me 2017,$45.75 ,12/29/2017,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20130628-0002,,Graduation Raffle 2013,$447.00 ,6/28/2013,Percentage of Purchase,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170614-0002,,Graduation Raffle 2017,$322.00 ,6/14/2017,Percentage of Purchase,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20071031-0001,,Halloween Party,$335.00 ,10/31/2007,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20081104-0001,,Halloween Party,$673.47 ,11/4/2008,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20091105-0001,,Halloween Party,$836.50 ,11/5/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20101028-0001,,Halloween Party,"$1,017.95 ",10/28/2010,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20111025-0001,,Halloween Party,"$1,263.00 ",10/25/2011,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20111212-0002,,Halloween Party,$35.00 ,12/12/2011,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20121031-0001,,Halloween Party,"$1,049.00 ",10/31/2012,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20181102-0001,,Halloween Party,$510.00 ,11/2/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090403-0002,,Handprints Fundraiser,$150.00 ,4/3/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090403-0003,,Handprints Fundraiser,$30.00 ,4/3/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090416-0001,,Handprints Fundraiser,$187.00 ,4/16/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090421-0003,,Handprints Fundraiser,$142.00 ,4/21/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090501-0001,,Handprints Fundraiser,$10.00 ,5/1/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160304-0001,,Music Class Fundraiser,$65.00 ,3/4/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160706-0002,,Music Class Fundraiser,$65.00 ,7/6/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160720-0001,,Music Class Fundraiser,$65.00 ,7/20/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160805-0001,,Music Class Fundraiser,$65.00 ,8/5/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190703-0001,,Music Class Fundraiser,$100.00 ,7/3/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20120511-0001,,Noise Remediation Fundraiser,"$1,500.00 ",5/11/2012,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20161222-0001,,Pat Griffith Scholarship Fund Creation,$40.00 ,12/22/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20161228-0001,,Pat Griffith Scholarship Fund Creation,$120.00 ,12/28/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20091006-0002,,Pictures Fundraiser,$30.00 ,10/6/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20091016-0001,,Pictures Fundraiser,$12.00 ,10/16/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20080625-0001,,Pool Party 2008,"$1,449.00 ",6/25/2008,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20080630-0001,,Pool Party 2008,$50.00 ,6/30/2008,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090626-0001,,Pool Party 2009,"$1,085.97 ",6/26/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100722-0002,,Pool Party 2010,$25.00 ,7/22/2010,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100805-0002,,Pool Party 2010,$516.62 ,8/5/2010,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20120630-0001,,Pool Party 2012,"$1,107.00 ",6/30/2012,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20140722-0001,,Pool Party 2014,$29.00 ,7/22/2014,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20140722-0002,,Pool Party 2014,$729.05 ,7/22/2014,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20150622-0001,,Pool Party 2015,$322.00 ,6/22/2015,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100106-0001,,Raffle,$68.00 ,1/6/2010,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20070119-0001,,Rummage Sale 2007,$930.81 ,1/19/2007,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090313-0001,,Rummage Sale 2009,$709.00 ,3/13/2009,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100604-0002,,Rummage Sale 2010,$362.35 ,6/4/2010,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20120504-0002,,Rummage Sale 2012,$374.50 ,5/4/2012,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20130628-0003,,Rummage Sale 2013,$65.00 ,6/28/2013,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20161130-0001,,Rummage Sale 2016,$255.00 ,11/30/2016,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190502-0001,,Rummage Sale 2019,$306.00 ,5/2/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190817-0001,,Sun & Fun Family Picnic 2019,$200.00 ,8/17/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20190829-0002,,Sun & Fun Family Picnic 2019,$60.00 ,8/29/2019,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180814-0002,,Sun & Fun Inaugural Family Picnic 2018,$20.00 ,8/14/2018,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090601-0002,,T-Shirt Fundraiser,$185.00 ,6/1/2009,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090602-0001,,T-Shirt Fundraiser,$25.00 ,6/2/2009,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20090903-0002,,T-Shirt Fundraiser,$58.00 ,9/3/2009,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20091006-0003,,T-Shirt Fundraiser,$50.00 ,10/6/2009,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20091021-0001,,T-Shirt Fundraiser,$20.00 ,10/21/2009,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100204-0001,,T-Shirt Fundraiser,$10.00 ,2/4/2010,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100204-0002,,T-Shirt Fundraiser,$100.00 ,2/4/2010,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100304-0001,,T-Shirt Fundraiser,$10.00 ,3/4/2010,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20100722-0003,,T-Shirt Fundraiser,$10.00 ,7/22/2010,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20101220-0001,,T-Shirt Fundraiser,$10.00 ,12/20/2010,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20110511-0001,,T-Shirt Fundraiser,$10.00 ,5/11/2011,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20110518-0001,,T-Shirt Fundraiser,$10.00 ,5/18/2011,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20110923-0001,,T-Shirt Fundraiser,$10.00 ,9/23/2011,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20120127-0001,,T-Shirt Fundraiser,$10.00 ,1/27/2012,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20121004-0002,,T-Shirt Fundraiser,$30.00 ,10/4/2012,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20121101-0002,,T-Shirt Fundraiser,$10.00 ,11/1/2012,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20121205-0002,,T-Shirt Fundraiser,$23.00 ,12/5/2012,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20121220-0001,,T-Shirt Fundraiser,$20.00 ,12/20/2012,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20130503-0003,,T-Shirt Fundraiser,$10.00 ,5/3/2013,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20130906-0001,,T-Shirt Fundraiser,$10.00 ,9/6/2013,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20131022-0001,,T-Shirt Fundraiser,$20.00 ,10/22/2013,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20131127-0001,,T-Shirt Fundraiser,$10.00 ,11/27/2013,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20140129-0001,,T-Shirt Fundraiser,$10.00 ,1/29/2014,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20140221-0002,,T-Shirt Fundraiser,$20.00 ,2/21/2014,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20140708-0001,,T-Shirt Fundraiser,$10.00 ,7/8/2014,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20141204-0003,,T-Shirt Fundraiser,$50.00 ,12/4/2014,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20150115-0001,,T-Shirt Fundraiser,$10.00 ,1/15/2015,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20150327-0001,,T-Shirt Fundraiser,$50.00 ,3/27/2015,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20150429-0001,,T-Shirt Fundraiser,$10.00 ,4/29/2015,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20150605-0002,,T-Shirt Fundraiser,$50.00 ,6/5/2015,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20151023-0002,,T-Shirt Fundraiser,$20.00 ,10/23/2015,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20151030-0001,,T-Shirt Fundraiser,$20.00 ,10/30/2015,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20160603-0001,,T-Shirt Fundraiser,$30.00 ,6/3/2016,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170302-0001,,T-Shirt Fundraiser,$10.00 ,3/2/2017,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170714-0001,,T-Shirt Fundraiser,$20.00 ,7/14/2017,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20170814-0001,,T-Shirt Fundraiser,$40.00 ,8/14/2017,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20180425-0002,,T-Shirt Fundraiser,$60.00 ,4/25/2018,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20181003-0003,,T-Shirt Fundraiser,$360.00 ,10/3/2018,Shirt Sale,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20101222-0001,,Teacher Appreciation,$205.00 ,12/22/2010,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20130708-0001,,Teacher Appreciation,$10.00 ,7/8/2013,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20131220-0001,,Teacher Appreciation,$380.00 ,12/20/2013,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20131227-0001,,Teacher Appreciation,$20.00 ,12/27/2013,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20131231-0001,,Teacher Appreciation,$20.00 ,12/31/2013,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC-20140110-0002,,Teacher Appreciation,$20.00 ,1/10/2014,Direct Donation,Misc. Parent,Personal,Unrestricted,C-LCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
