Giving Entity ID,FamilyID,Full Name,First Name,Last Name,Email Address,Email Address 2,Full Address,Street Address,City,State,ZIP,Phone Number,Child(ren) Enrolled,Photo Release Signed?,Connection,Center,Send via,Phrase,ALIVE,In/Out,Total Donated,Number of Donations,Date of Most Recent Donation,Amount of Most Recent Donation,Cause of Most Recent Gift,Most Recent Thank You Letter Sent,NOTES,TAGS,,
IND1136,,Elliot Collins 414,Elliot,Collins,donor414@example.com,,,1514 Main St,City414,ST,9000414,,,N/A,Community,Community,email,click here,Living,In,$200.00 ,1,3/29/2022,$200.00 ,,,,,,
IND1137,,Quinn Thompson 488,Quinn,Thompson,donor488@example.com,,,1588 Main St,City488,ST,9000488,,,N/A,Community,Community,email,click here,Living,In,$100.00 ,1,2/13/2020,$100.00 ,,,,,,
IND1138,,Parker Flores 419,Parker,Flores,donor419@example.com,,,1519 Main St,City419,ST,9000419,,,N/A,Community,Community,email,click here,Living,In,$70.00 ,2,2/14/2020,$20.00 ,,,,,,
IND1139,,Brooklyn Hall 314,Brooklyn,Hall,donor314@example.com,,,1414 Main St,City314,ST,9000314,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1140,,Casey Nguyen 484,Casey,Nguyen,donor484@example.com,,,1584 Main St,City484,ST,9000484,555-000-484,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1141,,Logan Taylor 418,Logan,Taylor,donor418@example.com,,,1518 Main St,City418,ST,9000418,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1142,,Milan Clark 477,Milan,Clark,donor477@example.com,,,1577 Main St,City477,ST,9000477,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1143,,Aubrey Clark 433,Aubrey,Clark,donor433@example.com,,,1533 Main St,City433,ST,9000433,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1144,,Brooklyn Thomas 434,Brooklyn,Thomas,donor434@example.com,,,1534 Main St,City434,ST,9000434,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1145,,Eden Evans 435,Eden,Evans,donor435@example.com,,,1535 Main St,City435,ST,9000435,,,N/A,Community,Community,email,click here,Living,In,$200.00 ,4,12/22/2014,$50.00 ,,,,,,
IND1146,,Milan Mitchell 437,Milan,Mitchell,donor437@example.com,,,1537 Main St,City437,ST,9000437,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1147,,Taylor Rivera 442,Taylor,Rivera,donor442@example.com,,,1542 Main St,City442,ST,9000442,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1149,,Jordan Walker 986,Jordan,Walker,donor986@example.com,,,2086 Main St,City986,ST,9000986,,,N/A,Community,Community,email,click here,Living,In,$100.00 ,3,7/31/2022,$25.00 ,,,,,,
IND1151,,Shannon King 468,Shannon,King,donor468@example.com,,,1568 Main St,City468,ST,9000468,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1152,,Skylar Phillips 489,Skylar,Phillips,donor489@example.com,,,1589 Main St,City489,ST,9000489,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1153,,Kendall Martin 432,Kendall,Martin,donor432@example.com,,,1532 Main St,City432,ST,9000432,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1154,,Sydney Mitchell 500,Sydney,Mitchell,donor500@example.com,,,1600 Main St,City500,ST,9000500,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1155,,Payton Campbell 505,Payton,Campbell,donor505@example.com,,,1605 Main St,City505,ST,9000505,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1156,,Corey Morris 507,Corey,Morris,donor507@example.com,,,1607 Main St,City507,ST,9000507,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1157,,Charlie Torres 733,Charlie,Torres,donor733@example.com,,,1833 Main St,City733,ST,9000733,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1158,,Casey Collins 804,Casey,Collins,donor804@example.com,,,1904 Main St,City804,ST,9000804,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1159,,Sawyer Campbell 519,Sawyer,Campbell,donor519@example.com,,,1619 Main St,City519,ST,9000519,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1160,,Hunter Roberts 509,Hunter,Roberts,donor509@example.com,,,1609 Main St,City509,ST,9000509,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1161,,Reese Edwards 511,Reese,Edwards,donor511@example.com,,,1611 Main St,City511,ST,9000511,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1162,,Frankie Torres 516,Frankie,Torres,donor516@example.com,,,1616 Main St,City516,ST,9000516,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1163,,Jesse Flores 497,Jesse,Flores,donor497@example.com,,,1597 Main St,City497,ST,9000497,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1164,,Riley Adams 530,Riley,Adams,donor530@example.com,,,1630 Main St,City530,ST,9000530,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1166,,Charlie Cook 573,Charlie,Cook,donor573@example.com,,,1673 Main St,City573,ST,9000573,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1167,,Kendall Thomas 552,Kendall,Thomas,donor552@example.com,donor5522@example.com,,1652 Main St,City552,ST,9000552,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1168,,Kendall Smith 232,Kendall,Smith,donor232@example.com,,,1332 Main St,City232,ST,9000232,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1170,,Casey Young 564,Casey,Young,donor564@example.com,,,1664 Main St,City564,ST,9000564,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1171,,Jamie Parker 566,Jamie,Parker,donor566@example.com,,,1666 Main St,City566,ST,9000566,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1172,,Sawyer Lopez 919,Sawyer,Lopez,donor919@example.com,,,2019 Main St,City919,ST,9000919,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1173,,Robin Stewart 541,Robin,Stewart,donor541@example.com,,,1641 Main St,City541,ST,9000541,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1174,,Jesse Rivera 577,Jesse,Rivera,donor577@example.com,,,1677 Main St,City577,ST,9000577,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1175,,Robin Collins 581,Robin,Collins,donor581@example.com,,,1681 Main St,City581,ST,9000581,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1176,,Elliot Morris 574,Elliot,Morris,donor574@example.com,,,1674 Main St,City574,ST,9000574,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1177,,Drew Lewis 607,Drew,Lewis,donor607@example.com,,,1707 Main St,City607,ST,9000607,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1178,,Alex Parker 600,Alex,Parker,donor600@example.com,,,1700 Main St,City600,ST,9000600,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1179,,Logan Thomas 1298,Logan,Thomas,donor1298@example.com,,,2398 Main St,City1298,ST,90001298,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1180,,Jordan Rogers 1066,Jordan,Rogers,donor1066@example.com,,,2166 Main St,City1066,ST,90001066,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1181,,Dakota Anderson 616,Dakota,Anderson,donor616@example.com,,,1716 Main St,City616,ST,9000616,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1182,,Logan Collins 618,Logan,Collins,donor618@example.com,,,1718 Main St,City618,ST,9000618,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1183,,Corey Rogers 627,Corey,Rogers,donor627@example.com,,,1727 Main St,City627,ST,9000627,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1184,,Shannon Clark 628,Shannon,Clark,donor628@example.com,,,1728 Main St,City628,ST,9000628,,,N/A,Community,Community,email,click here,Living,In,$100.00 ,1,12/17/2007,$100.00 ,,,,,,
IND1185,,Kendall Adams 632,Kendall,Adams,donor632@example.com,,,1732 Main St,City632,ST,9000632,,,N/A,Community,Community,email,click here,Living,In,$20.00 ,1,1/2/2017,$20.00 ,,,,,,
IND1188,,Cameron Thomas 651,Cameron,Thomas,donor651@example.com,,,1751 Main St,City651,ST,9000651,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1189,,Blake Harris 664,Blake,Harris,donor664@example.com,,,1764 Main St,City664,ST,9000664,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1190,,Casey Young 364,Casey,Young,donor364@example.com,,,1464 Main St,City364,ST,9000364,,,N/A,Community,Community,email,click here,Living,In,$40.00 ,1,2/20/2020,$40.00 ,,,,,,
IND1191,,Parker Stewart 979,Parker,Stewart,donor979@example.com,,,2079 Main St,City979,ST,9000979,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1192,,Jordan Phillips 666,Jordan,Phillips,donor666@example.com,,,1766 Main St,City666,ST,9000666,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1193,,Sam Flores 685,Sam,Flores,donor685@example.com,,,1785 Main St,City685,ST,9000685,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1194,,Alex Thomas 680,Alex,Thomas,donor680@example.com,,,1780 Main St,City680,ST,9000680,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1195,,Jamie Morris 686,Jamie,Morris,donor686@example.com,,,1786 Main St,City686,ST,9000686,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1196,,Elliot Wright 694,Elliot,Wright,donor694@example.com,,,1794 Main St,City694,ST,9000694,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1197,,Parker Mitchell 699,Parker,Mitchell,donor699@example.com,,,1799 Main St,City699,ST,9000699,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1198,,Sam Phillips 725,Sam,Phillips,donor725@example.com,,,1825 Main St,City725,ST,9000725,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1199,,Kendall Perez 712,Kendall,Perez,donor712@example.com,,,1812 Main St,City712,ST,9000712,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1200,,Eden Hall 715,Eden,Hall,donor715@example.com,,,1815 Main St,City715,ST,9000715,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1201,,Frankie Harris 796,Frankie,Harris,donor796@example.com,,,1896 Main St,City796,ST,9000796,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1202,,Phoenix Collins 798,Phoenix,Collins,donor798@example.com,,,1898 Main St,City798,ST,9000798,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1203,,Jordan Stewart 721,Jordan,Stewart,donor721@example.com,,,1821 Main St,City721,ST,9000721,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1204,,Morgan Torres 723,Morgan,Torres,donor723@example.com,,,1823 Main St,City723,ST,9000723,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1206,,Harper Collins 735,Harper,Collins,donor735@example.com,,,1835 Main St,City735,ST,9000735,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1207,,Jesse Allen 137,Jesse,Allen,donor137@example.com,,,1237 Main St,City137,ST,9000137,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1208,,Shannon Walker 748,Shannon,Walker,donor748@example.com,,,1848 Main St,City748,ST,9000748,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1209,,Jesse Nguyen 1497,Jesse,Nguyen,donor1497@example.com,,,2597 Main St,City1497,ST,90001497,,,N/A,Community,Community,email,click here,Living,In,$160.00 ,2,2/13/2020,$60.00 ,,,,,,
IND1210,,Frankie Flores 716,Frankie,Flores,donor716@example.com,,,1816 Main St,City716,ST,9000716,,,N/A,Community,Community,email,click here,Living,In,$640.00 ,2,2/13/2020,$140.00 ,,,,,,
IND1211,,Jamie Rogers 766,Jamie,Rogers,donor766@example.com,,,1866 Main St,City766,ST,9000766,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1212,,Parker Mitchell 779,Parker,Mitchell,donor779@example.com,,,1879 Main St,City779,ST,9000779,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1213,,Skylar Harris 689,Skylar,Harris,donor689@example.com,,,1789 Main St,City689,ST,9000689,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1214,,Shannon Thompson 788,Shannon,Thompson,donor788@example.com,,,1888 Main St,City788,ST,9000788,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1215,,Kendall Evans 792,Kendall,Evans,donor792@example.com,,,1892 Main St,City792,ST,9000792,,,N/A,Community,Community,email,click here,Living,In,$400.00 ,3,12/31/2018,$100.00 ,,,,,,
IND1216,,Morgan Clark 803,Morgan,Clark,donor803@example.com,,,1903 Main St,City803,ST,9000803,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1217,,Cameron Anderson 811,Cameron,Anderson,donor811@example.com,,,1911 Main St,City811,ST,9000811,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1218,,Payton Clark 825,Payton,Clark,donor825@example.com,,,1925 Main St,City825,ST,9000825,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1219,,Frankie Stewart 836,Frankie,Stewart,donor836@example.com,,,1936 Main St,City836,ST,9000836,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1220,,Elliot Murphy 174,Elliot,Murphy,donor174@example.com,,,1274 Main St,City174,ST,9000174,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1221,,Jordan Phillips 841,Jordan,Phillips,donor841@example.com,,,1941 Main St,City841,ST,9000841,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1222,,Jordan Smith 1,Jordan,Smith,donor1@example.com,,,1101 Main St,City1,ST,90001,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1223,,Corey Anderson 67,Corey,Anderson,donor67@example.com,,,1167 Main St,City67,ST,900067,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1224,,Sydney Allen 860,Sydney,Allen,donor860@example.com,,,1960 Main St,City860,ST,9000860,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1225,,Payton Mitchell 865,Payton,Mitchell,donor865@example.com,,,1965 Main St,City865,ST,9000865,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1226,,Reese Evans 871,Reese,Evans,donor871@example.com,,,1971 Main St,City871,ST,9000871,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1227,,Frankie Rivera 876,Frankie,Rivera,donor876@example.com,,,1976 Main St,City876,ST,9000876,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1228,,Phoenix Young 878,Phoenix,Young,donor878@example.com,,,1978 Main St,City878,ST,9000878,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1229,,Reese Torres 831,Reese,Torres,donor831@example.com,,,1931 Main St,City831,ST,9000831,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1230,,Taylor White 882,Taylor,White,donor882@example.com,,,1982 Main St,City882,ST,9000882,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1233,,Robin Phillips 941,Robin,Phillips,donor941@example.com,,,2041 Main St,City941,ST,9000941,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1234,,Skylar Thomas 889,Skylar,Thomas,donor889@example.com,,,1989 Main St,City889,ST,9000889,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1235,,Charlie Phillips 893,Charlie,Phillips,donor893@example.com,,,1993 Main St,City893,ST,9000893,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1236,,Harper Torres 255,Harper,Torres,donor255@example.com,,,1355 Main St,City255,ST,9000255,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1237,,Harper Rogers 895,Harper,Rogers,donor895@example.com,,,1995 Main St,City895,ST,9000895,,,N/A,Community,Community,email,click here,Living,In,$200.00 ,1,12/31/2020,$200.00 ,,,,,,
IND1238,,Spencer Flores 710,Spencer,Flores,donor710@example.com,,,1810 Main St,City710,ST,9000710,,,N/A,Community,Community,email,click here,Living,In,$70.00 ,2,2/26/2020,$20.00 ,,,,,,
IND1239,,Jordan Wright 921,Jordan,Wright,donor921@example.com,,,2021 Main St,City921,ST,9000921,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1240,,Quinn Stewart 408,Quinn,Stewart,donor408@example.com,,,1508 Main St,City408,ST,9000408,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1241,,Jamie Anderson 926,Jamie,Anderson,donor926@example.com,,,2026 Main St,City926,ST,9000926,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1242,,Skylar Lewis 929,Skylar,Lewis,donor929@example.com,,,2029 Main St,City929,ST,9000929,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1243,,Harper Rogers 455,Harper,Rogers,donor455@example.com,,,1555 Main St,City455,ST,9000455,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1244,,Cameron Clark 931,Cameron,Clark,donor931@example.com,,,2031 Main St,City931,ST,9000931,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1245,,Hunter Smith 949,Hunter,Smith,donor949@example.com,,,2049 Main St,City949,ST,9000949,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1246,,Emerson Clark 902,Emerson,Clark,donor902@example.com,,,2002 Main St,City902,ST,9000902,,,N/A,Community,Community,email,click here,Living,In,$40.00 ,1,1/6/2012,$40.00 ,,,,,,
IND1247,,Skylar Taylor 969,Skylar,Taylor,donor969@example.com,,,2069 Main St,City969,ST,9000969,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1248,,Dylan Wright 863,Dylan,Wright,donor863@example.com,,,1963 Main St,City863,ST,9000863,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1249,,Jesse Murphy 257,Jesse,Murphy,donor257@example.com,,,1357 Main St,City257,ST,9000257,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1250,,Corey Taylor 907,Corey,Taylor,donor907@example.com,,,2007 Main St,City907,ST,9000907,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1252,,Corey Scott 947,Corey,Scott,donor947@example.com,,,2047 Main St,City947,ST,9000947,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1253,,Reese Carter 1431,Reese,Carter,donor1431@example.com,,,2531 Main St,City1431,ST,90001431,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1254,,Brooklyn Thompson 954,Brooklyn,Thompson,donor954@example.com,,,2054 Main St,City954,ST,9000954,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1255,,Frankie Perez 956,Frankie,Perez,donor956@example.com,,,2056 Main St,City956,ST,9000956,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1256,,Casey Roberts 964,Casey,Roberts,donor964@example.com,,,2064 Main St,City964,ST,9000964,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1257,,Drew Lopez 967,Drew,Lopez,donor967@example.com,,,2067 Main St,City967,ST,9000967,,,N/A,Former Board Member,Community,email,click here,Living,In,,,,,,,,,,
IND1258,,Jamie Taylor 966,Jamie,Taylor,donor966@example.com,,,2066 Main St,City966,ST,9000966,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1259,,Charlie Stewart 973,Charlie,Stewart,donor973@example.com,,,2073 Main St,City973,ST,9000973,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1260,,Jesse Brown 977,Jesse,Brown,donor977@example.com,,,2077 Main St,City977,ST,9000977,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1261,,Sydney Campbell 980,Sydney,Campbell,donor980@example.com,,,2080 Main St,City980,ST,9000980,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1262,,Brooklyn Carter 994,Brooklyn,Carter,donor994@example.com,,,2094 Main St,City994,ST,9000994,,,N/A,Community,Community,email,click here,Living,In,$50.00 ,1,1/31/2020,$50.00 ,,,,,,
IND1263,,Reese Rivera 991,Reese,Rivera,donor991@example.com,,,2091 Main St,City991,ST,9000991,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1264,,Jordan Evans 1001,Jordan,Evans,donor1001@example.com,,,2101 Main St,City1001,ST,90001001,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1265,,Quinn Walker 1008,Quinn,Walker,donor1008@example.com,,,2108 Main St,City1008,ST,90001008,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
IND1266,,Sydney Torres 1020,Sydney,Torres,donor1020@example.com,,,2120 Main St,City1020,ST,90001020,,,N/A,Community,Community,email,click here,Living,In,,,,,,,,,,
