EntityID,Entity Name,Primary Contact,Secondary Contact,Primary Email,Secondary Email,Entity Type,Active?,Address,Child(ren) Enrolled,Total Donated,Number of Donations,Date of Most Recent Donation,Amount of Most Recent Donation,Preferred Fundraiser(s),Notes,,,,,,,,,,,,
IND1457,Brooklyn Harris,Brooklyn Harris 1457,,,,Individual,Living,,,$50.00 ,1,3/30/2007,$50.00 ,,,,,,,,,,,,,,
IND1458,Casey Scott,Casey Scott 1458,,,,Individual,Living,,,$100.00 ,1,2/1/2020,$100.00 ,,,,,,,,,,,,,,
IND1459,Dakota Johnson,Dakota Johnson 1459,,,,Individual,Living,,,$50.00 ,1,12/23/2016,$50.00 ,,,,,,,,,,,,,,
IND1460,Kendall Adams,Kendall Adams 1460,,,,Individual,Living,,,$400.00 ,2,7/17/2009,$200.00 ,,,,,,,,,,,,,,
IND1461,Morgan Martin,Morgan Martin 1461,,,,Individual,Living,,,$50.00 ,1,12/28/2007,$50.00 ,,,,,,,,,,,,,,
IND1462,Sam Clark,Sam Clark 1462,,,,Individual,Living,,,$150.00 ,2,12/19/2019,$50.00 ,,,,,,,,,,,,,,
IND1463,Jesse Brown,Jesse Brown 1463,,,,Individual,Living,,,$25.00 ,1,11/29/2016,$25.00 ,,,,,,,,,,,,,,
IND1464,Emerson Walker,Emerson Walker 1464,,,,Individual,Living,,,$250.00 ,3,12/27/2011,$100.00 ,,,,,,,,,,,,,,
IND1467,Sam Edwards,Sam Edwards 1467,,,,Individual,Living,,,$25.00 ,1,12/22/2006,$25.00 ,,,,,,,,,,,,,,
IND1468,Avery Martin,Avery Martin 1468,,,,Individual,Living,,,$315.00 ,3,1/25/2019,$100.00 ,,,,,,,,,,,,,,
IND1469,Payton Carter,Payton Carter 1469,,,,Individual,Living,,,$300.00 ,2,12/23/2017,$100.00 ,,,,,,,,,,,,,,
IND1470,Corey Taylor,Corey Taylor 1470,,,,Individual,Living,,,$100.00 ,1,1/25/2019,$100.00 ,,,,,,,,,,,,,,
IND1474,Riley Brown,Riley Brown 1474,,,,Individual,Living,,,$50.00 ,1,12/26/2013,$50.00 ,,,,,,,,,,,,,,
IND1475,Avery Brown,Avery Brown 1475,,,,Individual,Living,,,$20.00 ,1,10/31/2007,$20.00 ,,,,,,,,,,,,,,
IND1476,Charlie Martin,Charlie Martin 1476,,,,Individual,Living,,,$50.00 ,1,7/28/2008,$50.00 ,,,,,,,,,,,,,,
IND1477,Blake Torres,Blake Torres 1477,,,,Individual,Living,,,$100.00 ,1,12/31/2020,$100.00 ,,,,,,,,,,,,,,
IND1479,Aubrey Smith,Aubrey Smith 1479,,,,Individual,Living,,,$30.00 ,1,10/25/2007,$30.00 ,,,,,,,,,,,,,,
IND1480,Jesse Mitchell,Jesse Mitchell 1480,,,,Individual,Living,,,$75.00 ,1,1/7/2008,$75.00 ,,,,,,,,,,,,,,
IND1481,Brooklyn Taylor,Brooklyn Taylor 1481,,,,Individual,Living,,,$50.00 ,1,1/31/2020,$50.00 ,,,,,,,,,,,,,,
IND1482,Sawyer Parker,Sawyer Parker 1482,,,,Individual,Living,,,$100.00 ,4,12/28/2009,$25.00 ,,,,,,,,,,,,,,
IND1483,Cameron Murphy,Cameron Murphy 1483,,,,Individual,Living,,,$580.00 ,2,2/28/2020,$80.00 ,,,,,,,,,,,,,,
IND1484,Phoenix Allen,Phoenix Allen 1484,,,,Individual,Living,,,$100.00 ,1,12/31/2008,$100.00 ,,,,,,,,,,,,,,
IND1485,Robin Johnson,Robin Johnson 1485,,,,Individual,Living,,,$185.45 ,1,6/29/2007,$185.45 ,,,,,,,,,,,,,,
IND1486,Milan Parker,Milan Parker 1486,,,,Individual,Living,,,$250.00 ,1,2/26/2020,$250.00 ,,,,,,,,,,,,,,
IND1487,Sam King,Sam King 1487,,,,Individual,Living,,,$100.00 ,1,12/1/2016,$100.00 ,,,,,,,,,,,,,,
IND1488,Reese Mitchell,Reese Mitchell 1488,,,,Individual,Living,,,$25.00 ,1,12/31/2011,$25.00 ,,,,,,,,,,,,,,
IND1489,Robin Rogers,Robin Rogers 1489,,,,Individual,Living,,,$50.00 ,1,12/28/2007,$50.00 ,,,,,,,,,,,,,,
IND1490,Hunter Nguyen,Hunter Nguyen 1490,,,,Individual,Living,,,$150.00 ,2,9/18/2012,$100.00 ,,,,,,,,,,,,,,
IND1491,Reese Martin,Reese Martin 1491,,,,Individual,Living,,,$150.00 ,2,1/7/2008,$100.00 ,,,,,,,,,,,,,,
IND1492,Eden Taylor,Eden Taylor 1492,,,,Individual,Living,,,$150.00 ,2,12/23/2009,$100.00 ,,,,,,,,,,,,,,
IND1493,Frankie Taylor,Frankie Taylor 1493,,,,Individual,Living,,,$100.00 ,1,1/23/2020,$100.00 ,,,,,,,,,,,,,,
IND1494,Parker Smith,Parker Smith 1494,,,,Individual,Living,,,$40.00 ,1,12/22/2008,$40.00 ,,,,,,,,,,,,,,
IND1496,Payton Collins,Payton Collins 1496,,,,Individual,Living,,,$50.00 ,1,2/11/2008,$50.00 ,,,,,,,,,,,,,,
IND1497,Hunter Thompson,Hunter Thompson 1497,,,,Individual,Living,,,$20.00 ,1,2/13/2020,$20.00 ,,,,,,,,,,,,,,
IND1498,Spencer Collins,Spencer Collins 1498,,,,Individual,Living,,,$100.00 ,1,12/7/2006,$100.00 ,,,,,,,,,,,,,,
IND1499,Sawyer Rivera,Sawyer Rivera 1499,,,,Individual,Living,,,$500.00 ,1,1/21/2020,$500.00 ,,,,,,,,,,,,,,
IND1500,Blake Perez,Blake Perez 1500,,,,Individual,Living,,,$100.00 ,1,12/26/2018,$100.00 ,,,,,,,,,,,,,,
IND1501,Reese Edwards,Reese Edwards 1501,,,,Individual,Living,,,$50.00 ,1,1/7/2014,$50.00 ,,,,,,,,,,,,,,
IND1502,Frankie Torres,Frankie Torres 1502,,,,Individual,Living,,,$235.00 ,8,2/13/2020,$20.00 ,,,,,,,,,,,,,,
IND1505,Logan Lewis,Logan Lewis 1505,,,,Individual,Living,,,$650.00 ,2,10/6/2008,$300.00 ,,,,,,,,,,,,,,
IND1506,Spencer Scott,Spencer Scott 1506,,,,Individual,Living,,,$25.00 ,1,12/26/2006,$25.00 ,,,,,,,,,,,,,,
IND1577,Avery Roberts,Avery Roberts 1577,,,,Individual,Living,,,$100.00 ,1,2/26/2020,$100.00 ,,,,,,,,,,,,,,
UNK0232,Dakota Thompson,Dakota Thompson 576,,donor576@example.com,,Unknown,Living,"1676 Main St, City1576, ST, 90001576",,,,,,,,,,,,,,,,,,,
UNK1057,Avery Nguyen,Avery Nguyen 92,,donor92@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1135,Eden Scott,Eden Scott 1498,,donor1498@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1150,Blake Stewart,Blake Stewart 464,,donor464@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1169,Alex Cook,Alex Cook 560,,donor560@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1187,Charlie Phillips,Charlie Phillips 653,,donor653@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1292,Milan Nguyen,Milan Nguyen 1499,,donor1499@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1312,Sawyer Taylor,Sawyer Taylor 1500,,donor1500@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1365,Riley Wright,Riley Wright 1410,,donor1410@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1384,Blake Allen,Blake Allen 1501,,donor1501@example.com,,Unknown,Living,,,,,,,,,,,,,,,,,,,,
UNK1400,Charlie Thompson,Charlie Thompson 853,,donor853@example.com,,Unknown,Living,,ChildA-1853,,,,,,,,,,,,,,,,,,
UNK1401,Emerson Martin,Emerson Martin 1182,,donor1182@example.com,,Unknown,Living,,,$500.00 ,1,12/7/2006,$500.00 ,,,,,,,,,,,,,,
UNK1437,Taylor Rivera,Taylor Rivera 1437,,,,Unknown,Living,,,$100.00 ,1,7/28/2015,$100.00 ,,,,,,,,,,,,,,
UNK1439,Riley Young,Riley Young 1439,,,,Unknown,Living,,,$40.00 ,1,7/28/2008,$40.00 ,,,,,,,,,,,,,,
UNK1447,Avery Wright,Avery Wright 1447,,,,Unknown,Living,,,$500.00 ,1,1/27/2020,$500.00 ,,,,,,,,,,,,,,
UNK1448,Frankie Harris,Frankie Harris 1448,,,,Unknown,Living,,,$25.00 ,1,12/22/2006,$25.00 ,,,,,,,,,,,,,,
UNK1473,Drew Edwards,Drew Edwards 1473,,,,Unknown,Living,,,$35.00 ,1,2/1/2007,$35.00 ,,,,,,,,,,,,,,
UNK1478,Corey Collins,Corey Collins 1478,,,,Unknown,Living,,,$50.00 ,1,1/29/2020,$50.00 ,,,,,,,,,,,,,,
UNK1495,Frankie King,Frankie King 1495,,,,Unknown,Living,,,$100.00 ,1,7/28/2008,$100.00 ,,,,,,,,,,,,,,
UNK1507,Amazon Smile Foundation,Amazon Smile Foundation,,,,Corporate Donor,Defunct,N/A,,"$1,616.28 ",37,5/31/2023,$37.55 ,,,,,,,,,,,,,,
UNK1508,"Antique Portraiture, Inc.","Antique Portraiture, Inc.",,,,Corporate Donor,Active,www.promotionalphotographers.com,,$554.00 ,3,2/4/2014,$222.00 ,,,,,,,,,,,,,,
UNK1509,Ardon V. City of LA Claims Admin,Ardon V. City of LA Claims Admin,,,,Corporate Donor,Defunct,N/A,,$50.00 ,1,12/26/2019,$50.00 ,,,,,,,,,,,,,,
UNK1510,Big Sunday,Big Sunday,,,,Corporate Donor,Active,https://bigsunday.org/,,$396.93 ,1,6/14/2011,$396.93 ,,,,,,,,,,,,,,
UNK1511,"Books Are Fun, Ltd.","Books Are Fun, Ltd.",,,,Corporate Donor,Active,https://booksarefun.com/,,"$2,884.25 ",6,9/21/2009,$405.00 ,,,,,,,,,,,,,,
UNK1512,Bubblemania and Company LA,Bubblemania and Company LA,,,,Corporate Donor,Active,https://www.bubblemaniaandco.com/,,$100.00 ,1,4/17/2014,$100.00 ,,,,,,,,,,,,,,
UNK1513,"Child Related Research, Inc.","Child Related Research, Inc.",,,,Corporate Donor,Active,https://crr.net/,,$20.00 ,2,10/28/2010,$10.00 ,,,,,,,,,,,,,,
UNK1514,City Of Los Angeles Giving Fund (ASNC),City Of Los Angeles Giving Fund (ASNC),,,,Corporate Donor,Active,https://empowerla.org/asnc/,,"$5,000.00 ",2,11/4/2019,"$2,500.00 ",,,,,,,,,,,,,,
UNK1515,Community Discount Card Fundraising,Community Discount Card Fundraising,,,,Corporate Donor,Active,https://www.cdccard.com/,,"$1,690.00 ",8,7/9/2008,"$1,300.00 ",,,,,,,,,,,,,,
UNK1516,Controller Ron Galperin,Controller Ron Galperin,,,,Corporate Donor,Defunct,N/A,,$250.00 ,1,10/20/2018,$250.00 ,,,,,,,,,,,,,,
UNK1517,Costume Supercenter,Costume Supercenter,,,,Corporate Donor,Active,https://www.costumesupercenter.com/,,$35.01 ,1,1/25/2013,$35.01 ,,,,,,,,,,,,,,
UNK1518,Council Member Paul Koretz Cd 5,Council Member Paul Koretz Cd 5,,,,Corporate Donor,Defunct,N/A,,$500.00 ,1,10/14/2019,$500.00 ,,,,,,,,,,,,,,
UNK1519,Custom Ink,Custom Ink,,,,Corporate Donor,Active,https://www.customink.com/,,$187.36 ,1,6/28/2013,$187.36 ,,,,,,,,,,,,,,
UNK1520,"David E. Ryu, Councilmember","David E. Ryu, Councilmember",,,,Corporate Donor,Defunct,N/A,,"$1,000.00 ",1,9/30/2018,"$1,000.00 ",,,,,,,,,,,,,,
UNK1521,Discount School Supply,Discount School Supply,,,,Corporate Donor,Active,https://www.discountschoolsupply.com/,,$359.46 ,2,2/3/2012,$285.22 ,,,,,,,,,,,,,,
UNK1522,Dog Haus LLC,Dog Haus LLC,,,,Corporate Donor,Active,https://doghaus.com/fundraising/,,$100.00 ,1,11/27/2011,$100.00 ,,,,,,,,,,,,,,
UNK1523,Drivewise Auto,Drivewise Auto,,,,Corporate Donor,Active,https://www.drivewiseauto.com/,,$50.00 ,1,2/14/2019,$50.00 ,,,,,,,,,,,,,,
UNK1524,Ecophones,Ecophones,,,,Corporate Donor,Active,https://www.recyclingfundraiser.com/,,$39.85 ,3,1/25/2013,$10.70 ,,,,,,,,,,,,,,
UNK1525,Eventbrite,Eventbrite,,,,Corporate Donor,Active,https://www.eventbrite.com/,,"$1,912.68 ",1,8/10/2018,"$1,912.68 ",,,,,,,,,,,,,,
UNK1526,Flappers Comedy Club & Restaurant,Flappers Comedy Club & Restaurant,,,,Corporate Donor,Active,https://www.flapperscomedy.com/,,"$1,064.00 ",3,11/9/2015,$369.00 ,,,,,,,,,,,,,,
UNK1527,"Freetime Media, Inc.","Freetime Media, Inc.",,,,Corporate Donor,Defunct,N/A,,$50.00 ,1,2/27/2007,$50.00 ,,,,,,,,,,,,,,
UNK1528,Goodsearch / Goodshop,Goodsearch / Goodshop,,,,Corporate Donor,Active,https://www.goodshop.com/,,$459.71 ,16,11/28/2017,$19.39 ,,,,,,,,,,,,,,
UNK1529,GSA,GSA,,,,Corporate Donor,Active,https://www.gsa.gov/about-us/gsa-regions/region-9-pacific-rim/buildings-and-facilities/california/300-north-los-angeles-federal-building,,$512.75 ,1,10/1/2007,$512.75 ,,,,,,,,,,,,,,
UNK1530,Harry Pregerson Board,Harry Pregerson Board,,,,Corporate Donor,Active,N/A,,"$3,271.56 ",4,11/4/2008,$579.25 ,,,,,,,,,,,,,,
UNK1531,"Hearts That Care, Inc.","Hearts That Care, Inc.",,,,Corporate Donor,Defunct,N/A,,$500.00 ,1,4/18/2011,$500.00 ,,,,,,,,,,,,,,
UNK1532,"Herb Wesson, Council President","Herb Wesson, Council President",,,,Corporate Donor,Defunct,N/A,,"$2,500.00 ",1,11/20/2018,"$2,500.00 ",,,,,,,,,,,,,,
UNK1533,Highland Park Ebell Club,Highland Park Ebell Club,,,,Corporate Donor,Active,https://www.ebellofla.org/,,$50.00 ,1,2/25/2014,$50.00 ,,,,,,,,,,,,,,
UNK1534,Inchbug,Inchbug,,,,Corporate Donor,Active,www.inchbug.com,,,,,,,,,,,,,,,,,,,
UNK1535,Innisbrook Wraps,Innisbrook Wraps,,,,Corporate Donor,Active,https://innisbrook.com/,,"$9,095.95 ",5,10/28/2014,$92.25 ,,,,,,,,,,,,,,
UNK1536,Jewish Community Foundation of Los Angeles,Jewish Community Foundation of Los Angeles,,,,Corporate Donor,Active,https://www.jewishfoundationla.org/,,"$5,000.00 ",1,3/31/2016,"$5,000.00 ",,,,,,,,,,,,,,
UNK1537,Johnny Rockets,Johnny Rockets,,,,Corporate Donor,Active,https://fundraising.johnnyrockets.com/,,$238.38 ,1,1/22/2010,$238.38 ,,,,,,,,,,,,,,
UNK1538,"Jose Huizar, Councilmember","Jose Huizar, Councilmember",,,,Corporate Donor,Defunct,N/A,,"$2,500.00 ",1,11/20/2018,"$2,500.00 ",,,,,,,,,,,,,,
UNK1539,Kroger,Kroger,,,,Corporate Donor,Active,https://www.kroger.com/i/community/community-rewards,,$699.78 ,14,4/8/2024,$28.07 ,,,,,,,,,,,,,,
UNK1540,LA Conservancy,LA Conservancy,,,,Corporate Donor,Active,https://www.laconservancy.org/,,$15.00 ,1,5/14/2007,$15.00 ,,,,,,,,,,,,,,
UNK1541,Label Daddy,Label Daddy,,,,Corporate Donor,Active,https://www.labeldaddy.com/pages/fundraising,,$34.99 ,3,8/19/2014,$10.00 ,,,,,,,,,,,,,,
UNK1542,Lifetouch National School Studios,Lifetouch National School Studios,,,,Corporate Donor,Active,lifetouch.com,,"$12,098.20 ",84,7/4/2024,$149.17 ,,,,,,,,,,,,,,
UNK1543,"Loc, Inc.","Loc, Inc.",Harper Roberts,,,Corporate Donor,Active,https://www.loc-arch.com/,,$90.00 ,1,11/2/2016,$90.00 ,,,,,,,,,,,,,,
UNK1544,Los Angeles Neighborhood Initiative,Los Angeles Neighborhood Initiative,,,,Corporate Donor,Active,https://www.lani.org/,,"$2,550.00 ",1,12/27/2011,"$2,550.00 ",,,,,,,,,,,,,,
UNK1545,"Lovable Labels, Inc.","Lovable Labels, Inc.",,,,Corporate Donor,Active,https://www.lovablelabels.ca/us/fundraiser-program/,,$63.66 ,1,2/4/2009,$63.66 ,,,,,,,,,,,,,,
UNK1546,Marqueece Harris-Dawson Council Member,Marqueece Harris-Dawson Council Member,,,,Corporate Donor,Active,https://cd8.lacity.gov/about/marqueece-harris-dawson,,"$1,500.00 ",2,8/29/2019,"$1,000.00 ",,,,,,,,,,,,,,
UNK1547,Mary Kay Ash Foundation,Mary Kay Ash Foundation,,,,Corporate Donor,Active,https://marykayashfoundation.org/get-involved/team-up-for-women/,,$31.20 ,1,12/15/2010,$31.20 ,,,,,,,,,,,,,,
UNK1548,Midland Fundraising,Midland Fundraising,,,,Corporate Donor,Active,https://midlandfundraising.com/,,"$16,463.19 ",33,10/23/2017,$97.00 ,,,,,,,,,,,,,,
UNK1549,Mount Washington Association,Mount Washington Association,,,,Corporate Donor,Defunct,N/A,,"$5,750.00 ",6,11/28/2017,"$1,000.00 ",,,,,,,,,,,,,,
UNK1550,Mt. Washington Homeowners Alliance,Mt. Washington Homeowners Alliance,,,,Corporate Donor,Active,https://www.mountwashingtonalliance.com/,,$750.00 ,2,1/5/2022,$500.00 ,,,,,,,,,,,,,,
UNK1551,Network For Good,Network For Good,,,,Corporate Donor,Active,https://www.bonterratech.com/product/fundraising-and-engagement,,$160.00 ,3,1/1/2021,$50.00 ,,,,,,,,,,,,,,
UNK1552,Para Los Ninos,Para Los Ninos,,,,Corporate Donor,Active,https://paralosninos.org/,,$372.37 ,1,7/28/2009,$372.37 ,,,,,,,,,,,,,,
UNK1553,Pasadena Community Foundation,Pasadena Community Foundation,,,,Corporate Donor,Active,https://pasadenacf.org/,,$500.00 ,2,5/31/2020,$250.00 ,,,,,,,,,,,,,,
UNK1554,"Pinkberry, Inc.","Pinkberry, Inc.",,,,Corporate Donor,Active,https://www.pinkberry.com/fundraisers/inquiry/?store=15020&brand=24,,$82.39 ,1,10/28/2013,$82.39 ,,,,,,,,,,,,,,
UNK1555,Pledgeling Foundation,Pledgeling Foundation,,,,Corporate Donor,Active,https://www.pledgelingfoundation.org/,,$574.59 ,1,11/24/2020,$574.59 ,,,,,,,,,,,,,,
UNK1556,"RMS Communications Group, Inc.","RMS Communications Group, Inc.",,,,Corporate Donor,Defunct,N/A,,$10.00 ,1,11/17/2005,$10.00 ,,,,,,,,,,,,,,
UNK1557,"Rom Com, Inc.","Rom Com, Inc.",,,,Corporate Donor,Defunct,N/A,,$500.00 ,1,8/16/2005,$500.00 ,,,,,,,,,,,,,,
UNK1558,Rubio's Fresh Mexican Grill,Rubio's Fresh Mexican Grill,,,,Corporate Donor,Active,https://rubios.com/fundraisers/,,$27.53 ,1,4/12/2012,$27.53 ,,,,,,,,,,,,,,
UNK1559,Scholastic,Scholastic,,,,Corporate Donor,Active,https://www.scholastic.com/home,,$444.80 ,1,12/31/1969,$444.80 ,,,,,,,,,,,,,,
UNK1560,Self Realization Fellowship Church,Self Realization Fellowship Church,,,,Corporate Donor,Active,https://yogananda.org/,,"$14,600.00 ",17,12/29/2021,"$2,000.00 ",,,,,,,,,,,,,,
UNK1561,Shakey's,Shakey's,,,,Corporate Donor,Active,https://www.shakeys.com/pizza-parties/request-a-fundraiser/,,$110.92 ,1,10/3/2012,$110.92 ,,,,,,,,,,,,,,
UNK1562,Joy on York,Joy on York,,,,Corporate Donor,Active,https://www.joyonyork.com/,,"$2,660.00 ",2,8/13/2024,"$1,253.00 ",,,,,,,,,,,,,,
UNK1563,Smart Circle International LLC,Smart Circle International LLC,,,,Corporate Donor,Active,https://smartcircle.com/,,"$1,136.64 ",4,4/18/2012,$123.18 ,,,,,,,,,,,,,,
UNK1564,SoCal Frozen Treat,SoCal Frozen Treat,,,,Corporate Donor,Active,N/A,,$84.44 ,1,8/26/2021,$84.44 ,,,,,,,,,,,,,,
UNK1565,The Caruso Family Foundation,The Caruso Family Foundation,,,,Corporate Donor,Active,https://caruso.com/family-foundation/,,$55.00 ,1,10/3/2012,$55.00 ,,,,,,,,,,,,,,
UNK1566,The GE Foundation,The GE Foundation,,,,Corporate Donor,Active,https://www.ge.com/news/reports/tag/ge%20foundation,,$100.00 ,1,6/5/2015,$100.00 ,,,,,,,,,,,,,,
UNK1567,"The Gordon Foundation, Inc.","The Gordon Foundation, Inc.",,,,Corporate Donor,Active,N/A,,$500.00 ,1,12/16/2005,$500.00 ,,,,,,,,,,,,,,
UNK1568,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,,,,Corporate Donor,Defunct,N/A,,"$1,000.00 ",1,6/30/2006,"$1,000.00 ",,,,,,,,,,,,,,
UNK1569,U.S. Bancorp Foundation,U.S. Bancorp Foundation,,,,Corporate Donor,Active,https://www.usbank.com/about-us-bank/community/community-possible-grant-program.html,,$250.00 ,1,1/9/2012,$250.00 ,,,,,,,,,,,,,,
UNK1570,Wahoo's Fish Taco,Wahoo's Fish Taco,,,,Corporate Donor,Active,https://www.wahoos.com/faq/,,$50.00 ,1,2/20/2012,$50.00 ,,,,,,,,,,,,,,
UNK1571,Wells Fargo Foundation,Wells Fargo Foundation,,,,Corporate Donor,Active,https://www.wellsfargo.com/about/corporate-responsibility/community-giving/,,$100.00 ,1,1/30/2012,$100.00 ,,,,,,,,,,,,,,
UNK1572,Wholesale Costume Club,Wholesale Costume Club,,,,Corporate Donor,Defunct,N/A,,$193.74 ,4,12/7/2011,$53.99 ,,,,,,,,,,,,,,
UNK1573,Ziggurat Child Development,Ziggurat Child Development,,,,Corporate Donor,Defunct,N/A,,$848.00 ,3,5/21/2010,$105.44 ,,,,,,,,,,,,,,
UNK1574,Roberts Family Trust,Roberts Family Trust,Parker Roberts,,donor2419@example.com,Corporate Donor,Active,"3694 Main St, City3594, ST, 90001593",,$250.00 ,3,12/27/2017,$50.00 ,,,,,,,,,,,,,,
UNK1575,The Vazomica Foundation,The Vazomica Foundation,Brooklyn White,,,Corporate Donor,Active,"3695 Main St, City3595, ST, 90001593",,"$4,000.00 ",3,12/31/2022,"$2,000.00 ",,,,,,,,,,,,,,
UNK1576,Benevity,Benevity,,,,Corporate Donor,Active,https://benevity.com/,,$238.00 ,1,5/31/2022,$238.00 ,,,,,,,,,,,,,,
UNK1578,USI Education Sales,USI Education Sales,,,,Corporate Donor,Active,https://www.usi-laminate.com/,,$33.30 ,1,1/26/2008,$33.30 ,,,,,,,,,,,,,,
UNK1579,"VIP Accountancy, Inc.","VIP Accountancy, Inc.",Dakota Torres,,donor2536@example.com,Corporate Donor,Active,https://vipaccountancy.com/,,$700.00 ,3,12/29/2014,$200.00 ,,,,,,,,,,,,,,
UNK1580,Winters Designs,Winters Designs,Kendall Wright,,donor2552@example.com,Corporate Donor,Defunct,"1401 Main St, City3596, ST, 90001596",,$75.00 ,1,1/17/2011,$75.00 ,,,,,,,,,,,,,,
UNK1581,Pathways LA,Pathways LA,,,,Corporate Donor,Active,,,,,,,,,,,,,,,,,,,,
UNK1582,Crystal Stairs,Crystal Stairs,,,,Corporate Donor,Active,,,,,,,,,,,,,,,,,,,,
UNK1583,Child Care Alliance LA,Child Care Alliance LA,,,,Corporate Donor,Active,,,,,,,,,,,,,,,,,,,,
UNK1584,ChildCare Aware of America,ChildCare Aware of America,,,,Corporate Donor,Active,,,,,,,,,,,,,,,,,,,,
UNK1585,City of LA Child Care Grant,City of LA Child Care Grant,,,,Corporate Donor,Active,,,,,,,,,,,,,,,,,,,,
UNK1586,LA Early Start Initiative,LA Early Start Initiative,,,,Corporate Donor,Active,,,,,,,,,,,,,,,,,,,,
UNK1587,Working Families Child Fund,Working Families Child Fund,,,,Corporate Donor,Active,,,,,,,,,,,,,,,,,,,,
GID0500,New Family 0001,Placeholder Parent 001,,,,Family,Living,,CH0500,,,,,,,,,,,,,,,,,,
GID0501,New Family 0002,Placeholder Parent 002,,,,Family,Living,,CH0501,,,,,,,,,,,,,,,,,,
GID0502,New Family 0003,Placeholder Parent 003,,,,Family,Living,,CH0502,,,,,,,,,,,,,,,,,,
GID0504,New Family 0004,Placeholder Parent 004,,,,Family,Living,,CH0504,,,,,,,,,,,,,,,,,,
GID0505,New Family 0005,Placeholder Parent 005,,,,Family,Living,,CH0505,,,,,,,,,,,,,,,,,,
GID0506,New Family 0006,Placeholder Parent 006,,,,Family,Living,,CH0506,,,,,,,,,,,,,,,,,,
GID0507,New Family 0007,Placeholder Parent 007,,,,Family,Living,,CH0507,,,,,,,,,,,,,,,,,,
GID0508,New Family 0008,Placeholder Parent 008,,,,Family,Living,,CH0508,,,,,,,,,,,,,,,,,,
GID0509,New Family 0009,Placeholder Parent 009,,,,Family,Living,,CH0509,,,,,,,,,,,,,,,,,,
GID0510,New Family 0010,Placeholder Parent 010,,,,Family,Living,,CH0510,,,,,,,,,,,,,,,,,,
GID0511,New Family 0011,Placeholder Parent 011,,,,Family,Living,,CH0511,,,,,,,,,,,,,,,,,,
GID0512,New Family 0012,Placeholder Parent 012,,,,Family,Living,,CH0512,,,,,,,,,,,,,,,,,,
GID0513,New Family 0013,Placeholder Parent 013,,,,Family,Living,,CH0513,,,,,,,,,,,,,,,,,,
GID0514,New Family 0014,Placeholder Parent 014,,,,Family,Living,,CH0514,,,,,,,,,,,,,,,,,,
GID0515,New Family 0015,Placeholder Parent 015,,,,Family,Living,,CH0515,,,,,,,,,,,,,,,,,,
GID0516,New Family 0016,Placeholder Parent 016,,,,Family,Living,,CH0516,,,,,,,,,,,,,,,,,,
GID0517,New Family 0017,Placeholder Parent 017,,,,Family,Living,,CH0517,,,,,,,,,,,,,,,,,,
GID0518,New Family 0018,Placeholder Parent 018,,,,Family,Living,,CH0518,,,,,,,,,,,,,,,,,,
GID0519,New Family 0019,Placeholder Parent 019,,,,Family,Living,,CH0519,,,,,,,,,,,,,,,,,,
GID0521,New Family 0020,Placeholder Parent 020,,,,Family,Living,,CH0521,,,,,,,,,,,,,,,,,,
GID0522,New Family 0021,Placeholder Parent 021,,,,Family,Living,,CH0522,,,,,,,,,,,,,,,,,,
GID0523,New Family 0022,Placeholder Parent 022,,,,Family,Living,,CH0523,,,,,,,,,,,,,,,,,,
GID0524,New Family 0023,Placeholder Parent 023,,,,Family,Living,,CH0524,,,,,,,,,,,,,,,,,,
GID0525,New Family 0024,Placeholder Parent 024,,,,Family,Living,,CH0525,,,,,,,,,,,,,,,,,,
GID0526,New Family 0025,Placeholder Parent 025,,,,Family,Living,,CH0526,,,,,,,,,,,,,,,,,,
GID0527,New Family 0026,Placeholder Parent 026,,,,Family,Living,,CH0527,,,,,,,,,,,,,,,,,,
GID0528,New Family 0027,Placeholder Parent 027,,,,Family,Living,,CH0528,,,,,,,,,,,,,,,,,,
GID0530,New Family 0028,Placeholder Parent 028,,,,Family,Living,,CH0530,,,,,,,,,,,,,,,,,,
GID0531,New Family 0029,Placeholder Parent 029,,,,Family,Living,,CH0531,,,,,,,,,,,,,,,,,,
GID0532,New Family 0030,Placeholder Parent 030,,,,Family,Living,,CH0532,,,,,,,,,,,,,,,,,,
GID0533,New Family 0031,Placeholder Parent 031,,,,Family,Living,,CH0533,,,,,,,,,,,,,,,,,,
GID0534,New Family 0032,Placeholder Parent 032,,,,Family,Living,,CH0534,,,,,,,,,,,,,,,,,,
GID0535,New Family 0033,Placeholder Parent 033,,,,Family,Living,,CH0535,,,,,,,,,,,,,,,,,,
GID0536,New Family 0034,Placeholder Parent 034,,,,Family,Living,,CH0536,,,,,,,,,,,,,,,,,,
GID0537,New Family 0035,Placeholder Parent 035,,,,Family,Living,,CH0537,,,,,,,,,,,,,,,,,,
